X,Y,Z
0.6831791815454908,0.795182829376447,0.004098280057311058
0.7030578939691984,0.8421648920917221,0.0066283891648054125
0.6649351036945401,0.8137957901259715,0.004229644201695919
0.6830460196636494,0.80244247781837,0.006529922418296337
0.713403149537515,0.8326114330810137,0.004376588061451912
0.6628122696079009,0.8107291078524425,0.010025438405573368
0.6875975909612112,0.825035272432003,0.012799231521785259
0.6456426662553822,0.8156729831782049,0.005688370771706104
0.6913120466120188,0.8228682222911595,0.010592133991420269
0.6908353612755197,0.8157519711436919,0.006102222017943859
0.7225089919285562,0.844558233286736,0.0069819301590323445
0.7043297202516422,0.8192901981566066,0.010143303379416466
0.6779279226078865,0.803721886664739,0.006841723144054413
0.6772234631969407,0.8381181400544926,0.008638805501163006
0.6739274479400978,0.8369358250821074,0.00822049343585968
0.6715174565509298,0.8358530860597402,0.006453770481050014
0.6801635489579246,0.86179844917331,0.007442078448832035
0.6841892468449327,0.8220746042712002,0.0053362325578927994
0.6213074006222625,0.7997075293301377,0.003977063238620758
0.7346654030959108,0.8662167581304347,0.006238766066730022
0.7168341770689786,0.835611371788884,0.003549803949892521
0.6722612244025411,0.8447727429497486,0.008633106522262096
0.6711539513267092,0.8523032960247219,0.01313703440874815
0.7020714827496356,0.848257529026464,0.005818659074604511
0.6640758307142611,0.8076335764360034,0.00701078288257122
0.6671529249976377,0.8202728789158719,0.017160634241998197
0.633375007510753,0.7952715412019877,0.005562990546226502
0.6743235257697141,0.8217501617510296,0.011016698896884919
0.6440684923013721,0.8072267266220073,0.004121354669332504
0.6782115764923919,0.8188030993123544,0.009149192869663238
0.6360929778865686,0.8254327431397287,0.007229731917381287
0.68583523542979,0.8408645554240657,0.008101304322481155
0.6239655014525531,0.7890861162680932,0.005373438760638237
0.7429564867556445,0.8594116013019416,0.00790392567962408
0.6833902155553354,0.813561685432581,0.005301277548074722
0.6505192329660657,0.8202957078166512,0.0038913372978568077
0.6397014946201607,0.8183187154372571,0.015955213002860544
0.7396615334804103,0.8208566695018451,0.0039021285250782967
0.6811200245620326,0.8757309037292089,0.005942877687513828
0.6754378859590068,0.8282726071989723,0.006103969797492027
0.7172134157610383,0.829824158764285,0.004946034424006939
0.932955652454739,0.90263907893139,0.01497728656232357
0.6847185757566037,0.8386199437973856,0.005036677449941635
0.6911091003910933,0.8343794309357654,0.007549216754734516
0.6165453233313608,0.7905114936662005,0.007374718114733696
0.7235626091139736,0.8358292727046794,0.006436758935451508
0.8913346590523836,0.903860349398747,0.006358861349523067
0.7398369247088332,0.8214622577723948,0.005737678252160549
0.6874817192217083,0.809842849161728,0.006419814601540566
0.7089072255340189,0.8090858749181816,0.005276706971228123
0.6978499744189857,0.8286216550364511,0.007645186059176922
0.6025744170174241,0.832945894655729,0.005203159056603909
0.6348278762631948,0.7958772371938785,0.0049210509359836575
0.6586760528989315,0.8193422684388714,0.007501533135771752
0.6873726061461379,0.8241419835886541,0.008832712046802044
0.6809480711487004,0.8322935424272798,0.008353059120476247
0.7312446065879334,0.8469862788490784,0.013181503869593143
0.7085333848241674,0.8189415670732146,0.00718785397708416
0.6680878445261668,0.8229383932994415,0.006291106425225735
0.6616864501355164,0.8212381365868215,0.007438235133886337
0.6892406274275709,0.8332495484945832,0.010160625450313092
0.6532158190419164,0.7980531611585095,0.01031592621654272
0.6380572031137963,0.7904812880874754,0.007178475767374039
0.6777831736280968,0.811694153467555,0.010608725979924202
0.6632344497653995,0.826135672873449,0.0164893321916461
0.7530566965008673,0.8606093636897695,0.006017483510076999
0.655821427160746,0.8108898034250792,0.007556879699230194
0.6503882164567225,0.8285348392207231,0.015899662628769875
0.7920671386558319,0.8416522461528277,0.00674606703966856
0.6852382706899945,0.8389648236152655,0.007041727267205715
0.716912700987476,0.8579212115458753,0.00837537755817175
0.6651764187853444,0.8350848152086537,0.00737964415550232
0.6734493819915139,0.8028040490824421,0.005082465067505836
0.7392585579002356,0.8596570138967383,0.009315376371145248
0.7314731952576552,0.8475173083509538,0.013933100394904613
0.6646850357102349,0.8194435517905518,0.009390295676887036
0.7144689665984132,0.8445172364118386,0.008544331178069116
0.7948556424349781,0.8619669016867786,0.009331065669655799
0.6384635536186616,0.8083294574837269,0.007572522386908531
0.7203168068774313,0.8586551411300706,0.014689826883375645
0.6861182605364806,0.8288061103711107,0.006495106436312199
0.6847041999529956,0.8145030836996897,0.007294029921293258
0.6909194207208802,0.8480095195995666,0.01330009476095438
0.6484188675681307,0.8326598444034483,0.004283455088734627
0.6726577069039188,0.8171553796671568,0.007869056232273578
0.7046367779909452,0.8446501326321789,0.006469391584396363
0.6292329966129833,0.7923498438464549,0.004728772476315498
0.6754550320247683,0.8429662466498561,0.005184292234480381
0.836205262064932,0.8565121464823037,0.005311712190508843
0.8151900061955716,0.8623420372190921,0.007851955562829971
0.7255199233737367,0.8621978304402155,0.004232923343777657
0.6608498535974563,0.8086595856079913,0.004713584035634995
0.6742250327656263,0.8171732861198912,0.004945063628256321
0.6873143012240772,0.8098961690492877,0.008445266045629979
0.6291673559254077,0.7838692212499724,0.006798227496445179
0.706448453930514,0.8293472377132889,0.005481103852391243
0.7145706098682322,0.8383209614487048,0.0075912044942379
0.6778212546446928,0.834882573421179,0.005712337575852871
0.6539121643628787,0.8307850955738886,0.01168288167566061
0.6874798912360596,0.8341155287008729,0.005030413463711738
0.6782743273742297,0.8387639600636919,0.006285715945065022
0.664695565676892,0.8287132152591026,0.009185674712061881
0.6930674974070762,0.8297182983712963,0.007883252643048764
0.680992723051274,0.8073062201635851,0.005584241792559624
0.7525208319364395,0.8650773202897705,0.005096012741327286
0.6264506968738971,0.8011754123013948,0.0072368022575974465
0.6313792474676001,0.797847840925596,0.0046973745450377465
0.6899628653253169,0.8281803274977013,0.0060734844505786895
0.7944448878371344,0.8644048010428844,0.005362729199230671
0.7141014578732022,0.8242536171867809,0.00705875064432621
0.6463768502980038,0.7766416468182755,0.00605197736620903
0.6867599739478483,0.8709981527173308,0.009632859602570534
0.6909467192447307,0.8037459535824578,0.004527118578553199
0.7203345678311336,0.8277517833017344,0.004026706598699093
0.6651972914618198,0.8083930016369159,0.006162598736584187
0.7342655001703802,0.8547544057651119,0.011802548907697202
0.7254945651847652,0.8177360001983153,0.009761484995484352
0.6843953316857225,0.8392210163926296,0.006052210442721844
0.7163307810706481,0.8673463145120495,0.008876814015209674
0.6902764303869805,0.8227089454731149,0.008016202591359616
0.6863205579391886,0.817478739289489,0.006878833390772342
0.7009474755763614,0.8213720027902673,0.006309542924165725
0.6692395434434091,0.8240949822115385,0.005371016435325146
0.6619705476872004,0.8057691629563628,0.007901983827352525
0.7060557294493224,0.8013171502565194,0.004650259874761104
0.6558438633730487,0.8112750786969145,0.0045621017292141915
0.6084287091425349,0.7837102998101402,0.006707216627895832
0.6729623518436221,0.8017097594418465,0.00878601147979498
0.7737120840665532,0.8637746257602223,0.006591812491416931
0.6224786382433308,0.7981440850444987,0.006975330471992493
0.6737376386401733,0.8361168395286268,0.005884022168815136
0.6688798203168875,0.8341992918748377,0.002707904852926731
0.7185294542599979,0.8304984569819917,0.015582205072045326
0.7563155783332515,0.9144198131060275,0.0029019234478473662
0.651138137000961,0.839231320933004,0.005316611774265766
0.74762527767131,0.874311281238992,0.007267130829393864
0.624295819035399,0.7923429799427109,0.0032681957706809043
0.6726824417287928,0.8169567277673105,0.004278305813670159
0.6658577998148454,0.8117721895658684,0.007668977864086628
0.6778120954145685,0.8267436836909212,0.005511757545173168
0.7304090230603317,0.8678209774014394,0.00688388242572546
0.7301224314612824,0.8190643051471989,0.006255532130599022
0.7258576191777487,0.8478383195385479,0.019369444876909257
0.6962083003126349,0.8477135650201596,0.009684865683317185
0.6885752209847569,0.8154397097132214,0.008123590834438801
0.67203274904204,0.844620522590634,0.0065427044034004215
0.7248702275207088,0.8295392660911018,0.008993370167911052
0.6396394400593256,0.7895295799365958,0.011942642636597157
0.7224058031192738,0.8463055672492203,0.005029710322618485
0.6521111814387107,0.8225188303333018,0.005991423197090626
0.7001013936413215,0.8251848523681888,0.009174011945724488
0.7043676691793708,0.815543828136866,0.008984488911926746
0.8092434894889714,0.939426833431372,0.008995177119970322
0.6927664750355349,0.8386824435666983,0.009814702711999416
0.681144078352111,0.8445008815473404,0.00987222807854414
0.6520615192255798,0.8082637657453772,0.008209830209612846
0.6691604483739622,0.8446419438759495,0.008665409043431282
0.6670277645283937,0.8045110891228284,0.006404589585959911
0.6926141772236873,0.805892712937836,0.004638792522251606
0.6461192043711853,0.8172849957641126,0.004901096358895302
0.6620253848710214,0.8295727859353419,0.004352853097021579
0.6690533904042837,0.8300008044464651,0.004250616200268269
0.7575332092665142,0.9058752707339245,0.009290667533874511
0.69165850237378,0.8353356126091988,0.007005046255886555
0.7185735851444556,0.8615565699066167,0.009366218447685242
0.6842513026676391,0.8183758932200037,0.005567908816039562
0.6449647900676088,0.8043276328361478,0.007645802788436413
0.6919910069052627,0.8426576151921564,0.015930823147296904
0.7344828084874269,0.872859354911913,0.00659928722679615
0.6668095123176063,0.8363886247682554,0.007811480566859245
0.6206843138016505,0.7712594624026882,0.006992160283029079
0.6728375972966295,0.8123281160944704,0.005666963025927544
0.6886000282299914,0.8291222046594189,0.007380079485476017
0.760635690930486,0.8568427262158693,0.007454634808003902
0.6904468712832433,0.8317243494211243,0.007014068007469177
0.6630035458182915,0.800944419717744,0.005013971388339996
0.672758184911102,0.8149890855641926,0.010217984430491924
0.7073791229784275,0.8414367492671033,0.0075963295325636865
0.6813594327500883,0.8258479975300815,0.005672787331044674
0.6995074924216069,0.8465642496597282,0.006642794087529182
0.649256614913658,0.7925360648432586,0.003890120968222618
0.688352258483848,0.8407009403980228,0.01018918577581644
0.7341479437800829,0.8813253584535785,0.0068671018332242964
0.6502293054964948,0.8005173287167668,0.010015706844627856
0.715756988306532,0.823040853681234,0.005520015306770801
0.6828952002520287,0.8445920093146215,0.005230444520711899
0.83126968645998,0.8293536519395891,0.005775855176150799
0.6280395709633841,0.7982514536173925,0.004771267674863339
0.6885738366342206,0.8428134001610641,0.011764806911349297
0.7533260227087759,0.8566694333148897,0.008280939020216465
0.6907540562749439,0.8188856720077504,0.008311064518988132
0.6570467479008023,0.8224280001139699,0.007551573619246483
0.6466719048303818,0.7924367256357228,0.006282467380166054
0.740575265660356,0.8325272891537597,0.007245468601584435
0.7026679514495233,0.842217871108556,0.005932717360556125
0.7133717081862178,0.8337579647856684,0.008735039874911308
0.6473206057187016,0.8087506294977934,0.0053717086911201474
0.7245165769693681,0.8314775459067268,0.008642705097794533
0.6978036543232273,0.831279828779599,0.007152461387217045
0.7054654651550814,0.8317363535846369,0.006393700815737247
0.6791050065287206,0.8552885843196527,0.015467054449021815
0.6785008046788213,0.8304156420240663,0.007901791445910931
0.6459632115941543,0.7868566491264304,0.007965694092214107
0.6627444508364201,0.7922118890283876,0.008106635056436062
0.6728155477593897,0.8142247653444804,0.005288122497498989
0.6594469017975871,0.8165133280163522,0.009680401362478733
0.6705567300687292,0.8193795575147458,0.008760331273078919
0.7306697337562296,0.875295568029584,0.004585164241492749
0.7052703317979415,0.8187818119826038,0.006394427321851253
0.6329385822061641,0.7932750015765803,0.004629360005259514
0.6719173639351782,0.812565630327876,0.008526029497385025
0.6870777455291939,0.8286617765565089,0.006244866624474526
0.6910674701190954,0.8186535762413805,0.007334353856742382
0.7160967808644393,0.8099040939593014,0.00547709845751524
0.6797707373022716,0.8282068603648411,0.00857735539227724
0.7505627661005965,0.8649743508065124,0.0033414159566164015
0.6653986264538407,0.8194617783623572,0.009768870621919633
0.6976730999079122,0.8429334449571038,0.011658390171825886
0.6784488895465993,0.8415262564960463,0.007423317298293114
0.6862586887257524,0.8054375343905431,0.004491631329059601
0.675818235137188,0.8141469080903606,0.0050449627116322514
0.6969041986073875,0.8331119273540457,0.009088515780866146
0.8192322605742217,0.848642948226122,0.015437765687704086
0.7286557059996611,0.8475398785351369,0.007026066944003105
0.7362988750074618,0.8607717006510239,0.006079219751060009
0.8725755611429054,0.8766498477752409,0.007791376464068889
0.6991649223880024,0.8457882250577997,0.006130925387144089
0.6615491354884839,0.817311564832749,0.005429906323552131
0.6582764877630901,0.8160925833459621,0.004872404798865318
0.6477187373990776,0.8158393310126555,0.005788369975984096
0.7160787211468773,0.8407007000186902,0.00579996558278799
0.6424050776019872,0.7974277190417831,0.013894916124641896
0.6794082713284816,0.8252501998039401,0.008292011737823487
0.7087770974156292,0.8196418590094143,0.011518512964248656
0.6825765499339913,0.8366008783802817,0.008868199847638607
0.7034659573677463,0.85266122586508,0.008590625368058682
0.6512578671414544,0.8297565639328542,0.006647673554718494
0.6318818610701458,0.7918597983992667,0.006140240348875523
0.6450922647335403,0.7972722917596741,0.007659997120499611
0.6547829381019835,0.8008838385658156,0.004737852320075035
0.674983816373079,0.8185368525327679,0.007820653811097145
0.6434447243106058,0.8154070479223376,0.01054980419576168
0.701326599076662,0.8413307038290558,0.006502599149942398
0.6700037047217016,0.8616530936793584,0.007161234378814697
0.733489118222889,0.8401206692330031,0.00899856375157833
